      date,          T,          P,         Ep,          I,         Ea,       Dsum, S10_WatLvl
2001-09-02,  14.500000,   2.200000,   0.608554,   0.000000,   0.608554,   0.000000,  30.105704
2001-09-03,  14.600000,   7.200000,   1.195765,   0.000000,   1.195765,   0.000000,  30.105704
2001-09-04,  14.100000,   4.200000,   1.823689,   0.000000,   1.792112,   0.000000,  30.105704
2001-09-05,  14.500000,   1.200000,   1.613870,   0.000000,   1.610077,   0.000000,  30.105704
2001-09-06,  13.200000,   1.300000,   1.122342,   0.000000,   1.122342,   0.000000,  30.105704
2001-09-07,  12.200000,  10.400000,   1.335437,   0.000000,   1.335437,   0.000000,  30.105704
2001-09-08,  10.700000,   8.900000,   1.424397,   0.000000,   1.417227,   0.000000,  30.105704
2001-09-09,  12.200000,  10.200000,   0.707804,   0.000000,   0.707804,   0.000000,  30.105704
2001-09-10,  13.700000,   2.600000,   1.157118,   0.000000,   1.157118,   0.000000,  30.105704
2001-09-11,  10.900000,   2.300000,   0.576578,   0.000000,   0.576578,   0.662623,  30.105704
2001-09-12,  11.800000,   4.900000,   1.408359,   0.000000,   1.311302,   2.743182,  30.105704
2001-09-13,  12.300000,  13.500000,   0.351313,   0.000000,   0.351313,   9.263308,  30.105704
2001-09-14,  12.300000,  11.000000,   0.947400,   0.000000,   0.947400,  10.205451,  30.105704
2001-09-15,  11.800000,   0.400000,   0.571200,   0.000000,   0.571200,   3.511020,  30.105704
2001-09-16,  10.900000,   7.400000,   0.982800,   0.000000,   0.982800,   5.204480,  30.105704
2001-09-17,  13.400000,   2.200000,   0.511800,   0.000000,   0.511800,   2.885793,  30.105704
2001-09-18,  14.100000,  14.400000,   0.332400,   0.000000,   0.332400,   9.897598,  30.105704
2001-09-19,  13.100000,  10.900000,   0.894600,   0.000000,   0.894600,  10.409405,  30.105704
2001-09-20,  13.000000,   0.400000,   1.054800,   0.000000,   1.054800,   3.397371,  30.105704
2001-09-21,  11.800000,   0.000000,   0.453000,   0.000000,   0.269065,   0.783461,  30.105704
2001-09-22,  11.900000,   5.600000,   0.543600,   0.000000,   0.543600,   3.250556,  30.105704
2001-09-23,  12.300000,   2.600000,   0.798000,   0.000000,   0.798000,   2.495625,  30.105704
2001-09-24,  11.000000,   1.300000,   0.367200,   0.000000,   0.367200,   1.340822,  30.105704
2001-09-25,  10.100000,   0.500000,   0.349200,   0.000000,   0.349200,   0.527818,  30.105704
2001-09-26,  11.000000,   1.000000,   0.521400,   0.000000,   0.521400,   0.513523,  30.105704
2001-09-27,  11.200000,   0.200000,   0.514200,   0.000000,   0.514200,   0.102705,  30.105704
2001-09-28,  10.700000,   0.000000,   0.871800,   0.000000,   0.711203,   0.020541,  30.105704
2001-09-29,  11.800000,   5.600000,   0.207000,   0.000000,   0.207000,   2.790176,  30.105704
2001-09-30,  12.600000,   2.800000,   0.200400,   0.000000,   0.200400,   2.777087,  30.105704
2001-10-01,  14.300000,   7.700000,   0.699000,   0.000000,   0.699000,   5.278984,  30.105704
2001-10-02,  14.700000,  13.600000,   0.579600,   0.000000,   0.579600,   9.923834,  30.105704
2001-10-03,  13.900000,   1.700000,   0.755400,   0.000000,   0.755400,   4.536293,  30.105704
2001-10-04,  12.600000,   2.600000,   0.682800,   0.000000,   0.682800,   2.964837,  30.105704
2001-10-05,  12.100000,   3.900000,   0.675000,   0.000000,   0.675000,   3.120935,  30.105704
2001-10-06,  12.900000,   0.100000,   0.910800,   0.000000,   0.910800,   1.248374,  30.105704
2001-10-07,  13.900000,   6.000000,   0.579600,   0.000000,   0.579600,   3.265110,  30.105704
2001-10-08,  13.200000,   2.400000,   0.590400,   0.000000,   0.590400,   2.391804,  30.105704
2001-10-09,  12.400000,   8.800000,   0.330000,   0.000000,   0.330000,   6.038722,  30.105704
2001-10-10,  12.600000,  16.300000,   0.381600,   0.000000,   0.381600,  11.966529,  30.105704
2001-10-11,  12.900000,  14.100000,   0.556800,   0.000000,   0.556800,  12.912531,  30.105704
2001-10-12,  14.300000,   0.000000,   0.229800,   0.000000,   0.229800,   5.165013,  30.105704
2001-10-13,  13.500000,   0.100000,   0.585000,   0.000000,   0.585000,   2.066005,  30.105704
2001-10-14,  13.700000,   0.400000,   0.360600,   0.000000,   0.360600,   0.826402,  30.105704
2001-10-15,  15.100000,   0.700000,   0.520200,   0.000000,   0.520200,   0.330561,  30.105704
2001-10-16,  13.100000,   0.300000,   0.466800,   0.000000,   0.466800,   0.132224,  30.105704
2001-10-17,   9.000000,   0.600000,   0.485400,   0.000000,   0.485400,   0.052890,  30.105704
2001-10-18,  10.600000,   0.000000,   0.411000,   0.000000,   0.411000,   0.021156,  30.105704
2001-10-19,  12.000000,   0.000000,   0.327000,   0.000000,   0.327000,   0.008462,  30.105704
2001-10-20,  11.900000,   0.000000,   0.582600,   0.000000,   0.582600,   0.003385,  30.105704
2001-10-21,  10.600000,   0.000000,   0.229800,   0.000000,   0.229800,   0.001354,  30.105704
2001-10-22,   9.600000,   0.000000,   0.493200,   0.000000,   0.493200,   0.000542,  30.105704
2001-10-23,   9.600000,   0.000000,   0.297600,   0.000000,   0.297600,   0.000217,  30.105704
2001-10-24,   8.500000,   0.000000,   0.099000,   0.000000,   0.099000,   0.000087,  30.105704
2001-10-25,  10.200000,   2.100000,   0.236400,   0.000000,   0.236400,   0.000035,  30.105704
2001-10-26,  12.700000,   0.200000,   0.191400,   0.000000,   0.191400,   0.000014,  30.105704
2001-10-27,  12.000000,   4.100000,   0.385800,   0.000000,   0.385800,   1.559046,  30.105704
2001-10-28,  10.800000,   2.500000,   0.384600,   0.000000,   0.384600,   1.892858,  30.105704
2001-10-29,  10.700000,   9.000000,   0.144000,   0.000000,   0.144000,   6.070743,  30.105704
2001-10-30,  12.900000,  10.100000,   0.201600,   0.000000,   0.201600,   8.367337,  30.105704
2001-10-31,  11.000000,   4.800000,   0.289800,   0.000000,   0.289800,   6.053055,  30.105704
2001-11-01,   7.700000,   6.400000,   0.432600,   0.000000,   0.432600,   6.001662,  30.105704
2001-11-02,  10.400000,   0.500000,   0.133200,   0.000000,   0.133200,   2.620745,  30.105704
2001-11-03,  10.500000,   0.000000,   0.162000,   0.000000,   0.162000,   1.048298,  30.105704
2001-11-04,   8.900000,   1.000000,   0.255600,   0.000000,   0.255600,   0.768759,  30.105704
2001-11-05,   5.500000,  11.100000,   0.355200,   0.000000,   0.355200,   6.754384,  30.105704
2001-11-06,   7.200000,  13.700000,   0.173400,   0.000000,   0.173400,  10.817713,  30.105704
2001-11-07,   5.000000,   6.700000,   0.219600,   0.000000,   0.219600,   8.215325,  30.105704
2001-11-08,   1.900000,  11.900000,   0.263400,   0.000000,   0.263400,  10.268090,  30.105704
2001-11-09,   1.300000,   1.900000,   0.307800,   0.000000,   0.307800,   5.062556,  30.105704
2001-11-10,   5.800000,   0.600000,   0.133200,   0.000000,   0.133200,   2.305102,  30.105704
2001-11-11,   9.000000,   2.700000,   0.220200,   0.000000,   0.220200,   2.409921,  30.105704
2001-11-12,   5.600000,   1.500000,   0.107400,   0.000000,   0.107400,   1.799528,  30.105704
2001-11-13,   2.200000,   3.700000,   0.252000,   0.000000,   0.252000,   2.788611,  30.105704
2001-11-14,   0.800000,   0.100000,   0.259800,   0.000000,   0.259800,   1.115445,  30.105704
2001-11-15,   7.100000,   0.100000,   0.078000,   0.000000,   0.078000,   0.446178,  30.105704
2001-11-16,   7.100000,   1.200000,   0.277200,   0.000000,   0.277200,   0.649471,  30.105704
2001-11-17,   8.600000,   0.600000,   0.235800,   0.000000,   0.235800,   0.478308,  30.105704
2001-11-18,   7.900000,   0.000000,   0.124200,   0.000000,   0.124200,   0.191323,  30.105704
2001-11-19,   4.800000,   0.000000,   0.274800,   0.000000,   0.274800,   0.076529,  30.105704
2001-11-20,   2.900000,   0.000000,   0.129000,   0.000000,   0.129000,   0.030612,  30.105704
2001-11-21,   9.200000,   1.800000,   0.073800,   0.000000,   0.073800,   0.731165,  30.105704
2001-11-22,   3.900000,   9.500000,   0.148800,   0.000000,   0.148800,   5.903186,  30.105704
2001-11-23,   0.700000,   3.800000,   0.223800,   0.000000,   0.223800,   4.506994,  30.105704
2001-11-24,   2.600000,   0.500000,   0.090000,   0.000000,   0.090000,   2.048798,  30.105704
2001-11-25,   8.000000,   2.300000,   0.053400,   0.000000,   0.053400,   2.167479,  30.105704
2001-11-26,   5.000000,   9.400000,   0.202800,   0.000000,   0.202800,   6.385312,  30.105704
2001-11-27,   2.000000,   0.100000,   0.139800,   0.000000,   0.139800,   2.554125,  30.105704
2001-11-28,   2.800000,   4.100000,   0.158400,   0.000000,   0.158400,   3.362730,  30.105704
2001-11-29,   3.900000,   3.800000,   0.054600,   0.000000,   0.054600,   3.592332,  30.105704
2001-11-30,   4.700000,   2.500000,   0.040200,   0.000000,   0.040200,   2.912813,  30.105704
2001-12-01,   4.900000,   0.200000,   0.032400,   0.000000,   0.032400,   1.265685,  30.105704
2001-12-02,   4.400000,   9.400000,   0.191400,   0.000000,   0.191400,   6.031434,  30.105704
2001-12-03,   3.300000,   0.200000,   0.045600,   0.000000,   0.045600,   2.505214,  30.105704
2001-12-04,   2.000000,   2.500000,   0.022200,   0.000000,   0.022200,   2.488765,  30.105704
2001-12-05,   5.200000,   8.600000,   0.114600,   0.000000,   0.114600,   6.086746,  30.105704
2001-12-06,   2.300000,   0.000000,   0.156000,   0.000000,   0.156000,   2.434698,  30.105704
2001-12-07,  -0.400000,   0.000000,   0.114000,   0.000000,   0.114000,   0.973879,  30.105704
2001-12-08,   1.400000,   0.000000,   0.064800,   0.000000,   0.064800,   0.389552,  30.105704
2001-12-09,   4.400000,   2.700000,   0.055800,   0.000000,   0.055800,   1.541461,  30.105704
2001-12-10,   6.000000,   0.500000,   0.075600,   0.000000,   0.075600,   0.871224,  30.105704
2001-12-11,   1.100000,   0.000000,   0.135000,   0.000000,   0.135000,   0.348490,  30.105704
2001-12-12,   1.100000,   0.000000,   0.063600,   0.000000,   0.063600,   0.139396,  30.105704
2001-12-13,   1.500000,   0.500000,   0.058200,   0.000000,   0.058200,   0.201678,  30.105704
2001-12-14,   1.600000,   0.000000,   0.043200,   0.000000,   0.043200,   0.080671,  30.105704
2001-12-15,   0.100000,   0.100000,   0.123000,   0.000000,   0.123000,   0.032269,  30.105704
2001-12-16,  -0.300000,   0.000000,   0.168000,   0.000000,   0.168000,   0.012907,  30.105704
2001-12-17,   1.600000,   0.000000,   0.144600,   0.000000,   0.144600,   0.005163,  30.105704
2001-12-18,   2.300000,   0.300000,   0.156000,   0.000000,   0.156000,   0.002065,  30.105704
2001-12-19,   3.600000,   0.600000,   0.069600,   0.000000,   0.069600,   0.178186,  30.105704
2001-12-20,  -0.700000,   2.900000,   0.072600,   0.000000,   0.072600,   0.071274,  30.105704
2001-12-21,   1.800000,  11.200000,   0.065400,   0.000000,   0.065400,   8.405710,  30.105704
2001-12-22,  -4.900000,   2.700000,   0.066600,   0.000000,   0.066600,   3.362284,  30.105704
2001-12-23,  -1.300000,   0.100000,   0.058200,   0.000000,   0.058200,   1.344914,  30.105704
2001-12-24,   4.000000,   8.800000,   0.078600,   0.000000,   0.078600,   7.375925,  30.105704
2001-12-25,   1.600000,   8.700000,   0.093600,   0.000000,   0.093600,   8.114210,  30.105704
2001-12-26,  -0.500000,   5.600000,   0.093600,   0.000000,   0.093600,   3.245684,  30.105704
2001-12-27,  -1.500000,   3.400000,   0.038400,   0.000000,   0.038400,   1.298274,  30.105704
2001-12-28,  -4.000000,   7.300000,   0.028800,   0.000000,   0.028800,   0.519309,  30.105704
2001-12-29,  -3.000000,   9.100000,   0.060600,   0.000000,   0.060600,   0.207724,  30.105704
2001-12-30,  -7.400000,   0.000000,   0.064200,   0.000000,   0.064200,   0.083090,  30.105704
2001-12-31,  -8.100000,   0.100000,   0.090600,   0.000000,   0.090600,   0.033236,  30.105704
2002-01-01,   2.300000,   1.900000,   0.081600,   0.000000,   0.081600,   3.913294,  30.105704
2002-01-02,  -0.400000,   0.400000,   0.141000,   0.000000,   0.141000,   1.565318,  30.105704
2002-01-03,  -4.900000,   0.000000,   0.155400,   0.000000,   0.155400,   0.626127,  30.105704
2002-01-04,  -5.800000,   0.000000,   0.186000,   0.000000,   0.186000,   0.250451,  30.105704
2002-01-05,  -1.800000,   0.000000,   0.082200,   0.000000,   0.082200,   0.100180,  30.105704
2002-01-06,   4.400000,   1.500000,   0.103200,   0.000000,   0.103200,   6.220072,  30.105704
2002-01-07,   3.100000,   0.000000,   0.068400,   0.000000,   0.068400,   6.208029,  30.105704
2002-01-08,   4.500000,   0.000000,   0.072000,   0.000000,   0.072000,   5.503612,  30.105704
2002-01-09,   3.000000,   0.000000,   0.030000,   0.000000,   0.030000,   2.201445,  30.105704
2002-01-10,   2.700000,   0.900000,   0.052800,   0.000000,   0.052800,   1.370898,  30.105704
2002-01-11,  -0.800000,   0.000000,   0.033000,   0.000000,   0.033000,   0.548359,  30.105704
2002-01-12,   1.800000,   1.100000,   0.087600,   0.000000,   0.087600,   0.806984,  30.105704
2002-01-13,   2.600000,   0.400000,   0.127800,   0.000000,   0.127800,   0.486113,  30.105704
2002-01-14,   2.000000,   0.000000,   0.043800,   0.000000,   0.043800,   0.194445,  30.105704
2002-01-15,   2.600000,   0.600000,   0.022800,   0.000000,   0.022800,   0.397818,  30.105704
2002-01-16,   3.600000,  10.700000,   0.093000,   0.000000,   0.093000,   6.523327,  30.105704
2002-01-17,   5.300000,   1.400000,   0.041400,   0.000000,   0.041400,   3.424491,  30.105704
2002-01-18,   4.600000,   9.600000,   0.168600,   0.000000,   0.168600,   7.028636,  30.105704
2002-01-19,   4.600000,   1.700000,   0.048000,   0.000000,   0.048000,   3.802655,  30.105704
2002-01-20,   6.000000,   4.100000,   0.084000,   0.000000,   0.084000,   3.930662,  30.105704
2002-01-21,   6.900000,   7.600000,   0.103800,   0.000000,   0.103800,   6.069985,  30.105704
2002-01-22,   6.300000,   1.700000,   0.042600,   0.000000,   0.042600,   3.422434,  30.105704
2002-01-23,   6.100000,   2.100000,   0.084600,   0.000000,   0.084600,   2.578214,  30.105704
2002-01-24,   5.600000,  18.500000,   0.041400,   0.000000,   0.041400,  12.106445,  30.105704
2002-01-25,   0.900000,  10.800000,   0.162000,   0.000000,   0.162000,  11.225378,  30.105704
2002-01-26,   5.300000,  21.900000,   0.115200,   0.000000,   0.115200,  17.561031,  30.105704
2002-01-27,   4.500000,  14.300000,   0.144000,   0.000000,   0.144000,  15.518013,  30.105704
2002-01-28,   7.300000,   5.500000,   0.235800,   0.000000,   0.235800,   9.365725,  30.105704
2002-01-29,   5.400000,   1.600000,   0.181200,   0.000000,   0.181200,   4.597570,  30.105704
2002-01-30,   6.400000,   1.200000,   0.135600,   0.000000,   0.135600,   2.477668,  30.105704
2002-01-31,   6.500000,  13.400000,   0.187800,   0.000000,   0.187800,   8.918387,  30.105704
2002-02-01,   7.200000,  11.200000,   0.217200,   0.000000,   0.217200,  10.157035,  30.105704
2002-02-02,   9.300000,  11.000000,   0.286200,   0.000000,   0.286200,  10.491094,  30.105704
2002-02-03,   8.600000,   0.100000,   0.289800,   0.000000,   0.289800,   4.196438,  30.105704
2002-02-04,   6.500000,   1.600000,   0.230400,   0.000000,   0.230400,   2.386455,  30.105704
2002-02-05,   7.500000,  10.700000,   0.096600,   0.000000,   0.096600,   7.316622,  30.105704
2002-02-06,   6.200000,   1.500000,   0.135000,   0.000000,   0.135000,   3.745649,  30.105704
2002-02-07,   5.300000,   2.500000,   0.188400,   0.000000,   0.188400,   2.885220,  30.105704
2002-02-08,   6.600000,   9.400000,   0.376200,   0.000000,   0.376200,   6.568368,  30.105704
2002-02-09,   7.300000,   8.400000,   0.139800,   0.000000,   0.139800,   7.583467,  30.105704
2002-02-10,   5.800000,   2.500000,   0.366600,   0.000000,   0.366600,   4.313427,  30.105704
2002-02-11,   7.100000,   6.800000,   0.104400,   0.000000,   0.104400,   5.742731,  30.105704
2002-02-12,   6.200000,   7.800000,   0.177000,   0.000000,   0.177000,   6.870892,  30.105704
2002-02-13,   3.100000,   2.400000,   0.488400,   0.000000,   0.488400,   3.895317,  30.105704
2002-02-14,   0.900000,   0.000000,   0.493200,   0.000000,   0.493200,   1.558127,  30.105704
2002-02-15,   3.300000,   0.000000,   0.215400,   0.000000,   0.215400,   0.623251,  30.105704
2002-02-16,   4.100000,   0.700000,   0.252600,   0.000000,   0.252600,   0.249300,  30.105704
2002-02-17,   4.900000,   0.000000,   0.202200,   0.000000,   0.202200,   0.099720,  30.105704
2002-02-18,   4.400000,   1.900000,   0.375000,   0.000000,   0.375000,   0.676848,  30.105704
2002-02-19,   0.700000,  18.300000,   0.412800,   0.000000,   0.412800,  11.003059,  30.105704
2002-02-20,  -0.800000,   6.500000,   0.225000,   0.000000,   0.225000,   4.401224,  30.105704
2002-02-21,  -1.400000,  10.000000,   0.522600,   0.000000,   0.522600,   1.760489,  30.105704
2002-02-22,   2.800000,  16.700000,   0.272400,   0.000000,   0.272400,  14.084196,  30.105704
2002-02-23,   2.500000,  12.800000,   0.321600,   0.000000,   0.321600,  16.313678,  30.105704
2002-02-24,   1.000000,   1.800000,   0.488400,   0.000000,   0.488400,   8.805471,  30.105704
2002-02-25,   0.600000,   3.700000,   0.585600,   0.000000,   0.585600,   6.462189,  30.105704
2002-02-26,   4.100000,   6.600000,   0.126000,   0.000000,   0.126000,   6.639915,  30.105704
2002-02-27,   3.600000,  17.300000,   0.248400,   0.000000,   0.248400,  12.886926,  30.105704
2002-02-28,   3.500000,   4.100000,   0.409800,   0.000000,   0.409800,   7.368890,  30.105704
2002-03-01,   0.800000,   1.000000,   0.625200,   0.000000,   0.625200,   3.172436,  30.105704
2002-03-02,   0.900000,   1.000000,   0.295800,   0.000000,   0.295800,   1.691494,  30.105704
2002-03-03,   1.800000,   4.600000,   0.160800,   0.000000,   0.160800,   3.340118,  30.105704
2002-03-04,   5.900000,   5.300000,   0.460200,   0.000000,   0.460200,   4.239927,  30.105704
2002-03-05,   5.400000,   0.000000,   0.807000,   0.000000,   0.807000,   1.695971,  30.105704
